Index,ip,timestamp,method,uri,status_code,bytes,Label_Text,Anomaly_Score,request_count,error_4xx_rate,error_5xx_rate,avg_payload_bytes,max_payload_bytes,unique_uri_count,suspicious_flag_count
36235,66.249.66.194,1/22/2019 6:19,GET,/m/filter/b50%2Cp56%2Cstnot-exists%2Cv1%7C%D8%A7%D8%B3%D8%AA%DB%8C%D9%84%20%D9%85%D8%B4%DA%A9%DB%8C,200,17932,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36236,66.249.66.194,1/22/2019 6:19,GET,"/filter/b50,p56,stnot-exists,v1%7C%D8%A7%D8%B3%D8%AA%DB%8C%D9%84%20%D9%85%D8%B4%DA%A9%DB%8C",302,0,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36237,66.249.66.194,1/22/2019 6:19,GET,/m/article/616/%D8%B9%D9%84%D8%AA-%D8%AE%D9%88%D8%A7%D8%A8-%D8%B1%D9%81%D8%AA%D9%86%D8%8C%DA%AF%D8%B2%DA%AF%D8%B2%D8%8C%D8%A8%DB%8C-%D8%AD%D8%B3%DB%8C-%D9%88-%D9%85%D9%88%D8%B1-%D9%85%D9%88%D8%B1-%D8%B4%D8%AF%D9%86-%D8%A7%D9%86%DA%AF%D8%B4%D8%AA%D8%A7%D9%86-%D8%AF%D8%B3%D8%AA-%D9%88-%D8%AF%D8%B1%D9%85%D8%A7%D9%86-%D8%A2%D9%86,200,19678,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36238,66.249.66.194,1/22/2019 6:19,GET,/m/filter/b180,200,21474,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36239,66.249.66.194,1/22/2019 6:19,GET,"/m/filter/b641,b703,b718",200,21403,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36240,66.249.66.194,1/22/2019 6:19,GET,"/filter/b209,b22,b440,stexists",200,35678,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36241,66.249.66.194,1/22/2019 6:19,GET,"/search/50*%2050/b19,b194,b2,b245,b246,b261,b399,b679,b697,b713,b782,b8,b99",200,30807,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36242,157.55.39.220,1/22/2019 6:19,GET,/filter/p4515%2Cb74%2Cb132,200,33458,Normal,0.236244835,22,0,0,32867.68182,51160,20,0
36243,66.249.66.194,1/22/2019 6:19,GET,"/m/filter/b103,b135,b136,b151,b168,b180,b192,b194,b198,b2,b20,b202,b203,b213,b219,b221,b226,b256,b32,b435,b441,b481,b497,b50,b542,b570,b596,b597,b598,b6,b613,b615,b63,b645,b647,b679,b724,b795,b8,b80,b854,b861,b874,b877,b88,b904,stexists",200,25786,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36244,157.55.39.220,1/22/2019 6:19,GET,/filter/b111%2Cb43%2Cb67%2Cb129%2Cb603,200,36639,Normal,0.236244835,22,0,0,32867.68182,51160,20,0
36245,66.249.66.194,1/22/2019 6:19,GET,/m/product/28672/%D9%81%D8%B1-%D8%AA%D9%88%DA%A9%D8%A7%D8%B1-%D8%A7%D8%AE%D9%88%D8%A7%D9%86-%D9%85%D8%AF%D9%84-Akhavan-F24,200,20690,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36246,52.162.211.179,1/22/2019 6:19,GET,/image/13197/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36247,52.162.211.179,1/22/2019 6:19,GET,/image/29044/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36248,52.162.211.179,1/22/2019 6:19,GET,/image/12348/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36249,52.162.211.179,1/22/2019 6:19,GET,/image/8144/productModel/100x100,200,1925,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36250,52.162.211.179,1/22/2019 6:19,GET,/image/14045/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36251,52.162.211.179,1/22/2019 6:19,GET,/image/6385/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36252,54.36.148.230,1/22/2019 6:19,GET,/filter/p48%2Cv1%7C%D9%85%D8%B4%DA%A9%DB%8C%20%D9%82%D8%B1%D9%85%D8%B2%2Cv1%7C%D8%B3%D9%81%DB%8C%D8%AF%20%D8%B5%D9%88%D8%B1%D8%AA%DB%8C,200,33164,Normal,0.330131562,1,0,0,33164,33164,1,0
36253,52.162.211.179,1/22/2019 6:19,GET,/image/770/article/100x100,200,16970,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36254,52.162.211.179,1/22/2019 6:19,GET,/image/158/article/100x100,200,9520,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36255,52.162.211.179,1/22/2019 6:19,GET,/image/12583/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36256,52.162.211.179,1/22/2019 6:19,GET,/static/images/amp/instagram.png,200,7146,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36257,52.162.211.179,1/22/2019 6:19,GET,/image/783/article/100x100,200,13859,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36258,52.162.211.179,1/22/2019 6:19,GET,/image/9405/productModel/100x100,200,1900,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36259,52.162.211.179,1/22/2019 6:19,GET,/image/12015/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36260,52.162.211.179,1/22/2019 6:19,GET,/image/13223/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36261,52.162.211.179,1/22/2019 6:19,GET,/image/12349/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36262,66.249.66.194,1/22/2019 6:19,GET,"/filter/b120,b154,b155,b157,b169,b257,b424,b657,b73,p13702,v1%7C%D8%AE%D8%A7%DA%A9%D8%B3%D8%AA%D8%B1%DB%8C,v1%7C%D9%85%D8%B4%DA%A9%DB%8C",302,0,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36263,66.249.66.194,1/22/2019 6:19,GET,/filter/b231%2Cb35%2Cb43%2Cb50%2Cb88,200,36422,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36264,66.249.66.194,1/22/2019 6:19,GET,/m/product/16809/%D8%B3%DB%8C%D9%86%DA%A9-%D8%B8%D8%B1%D9%81%D8%B4%D9%88%DB%8C%DB%8C-%D8%AA%D9%88%DA%A9%D8%A7%D8%B1-%D8%A7%D8%AE%D9%88%D8%A7%D9%86-%D9%85%D8%AF%D9%84-Akhavan-Double-Bowl-Sink-6,200,21189,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36265,66.249.66.194,1/22/2019 6:19,GET,"/m/filter/b440,p11082",200,18281,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36266,66.249.66.194,1/22/2019 6:19,GET,"/m/filter/b215,b43,p5508,v1%7C%D8%B3%D9%81%DB%8C%D8%AF%20%D8%A8%D9%86%D9%81%D8%B4.,v1%7C%D9%85%D8%B4%DA%A9%DB%8C.",200,18537,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36267,66.249.66.194,1/22/2019 6:19,GET,/m/search/old/null,200,18553,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36268,54.36.148.41,1/22/2019 6:19,GET,/product/3729,404,32280,Normal,0.077580714,1,1,0,32280,32280,1,0
36269,66.249.66.194,1/22/2019 6:19,GET,/search/old/null,302,0,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36270,66.249.66.194,1/22/2019 6:19,GET,"/m/filter/b151,b186,b192,b213,b224,b231,b238,b308,b36,b41,b43,b441,b482,b50,b543,b548,b568,b573,b597,b603,b619,b8,b88,b883",200,24383,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36271,66.249.66.194,1/22/2019 6:19,GET,"/m/filter/b180,b647,p1,stexists",200,20755,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36272,66.249.66.194,1/22/2019 6:19,GET,/image/32438,200,858,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36273,66.249.66.194,1/22/2019 6:19,GET,"/filter/b20,b216,b238,b3,b543,b570,b601,b741,b82,b890,b896,stexists",200,37175,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36274,66.249.66.194,1/22/2019 6:19,GET,/product/33642/64339/%DA%AF%D9%88%D8%B4%DB%8C-%D9%85%D9%88%D8%A8%D8%A7%DB%8C%D9%84-%D8%A7%D9%BE%D9%84-%D9%85%D8%AF%D9%84-iPhone-XR-256GB,200,40243,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36275,157.55.39.220,1/22/2019 6:19,GET,"/filter/b1,b103,b105,b109,b111,b113,b126,b135,b144,b176,b186,b202,b221,b261,b291,b441,b52,b584,b598,b614,b77,b83",200,37922,Normal,0.236244835,22,0,0,32867.68182,51160,20,0
36276,66.249.66.194,1/22/2019 6:19,GET,"/filter/b168,t451,t421,p1",302,0,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36277,66.249.66.194,1/22/2019 6:19,GET,"/m/filter/,b148,b168,b186,b192,b2,b231,b259,b3,b484,b543,b567,b598,b6,b67,b694,b710,b791,b80,b877,t10,t15,t163,t31,t402,t424",200,23228,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36278,113.203.124.184,1/22/2019 6:19,GET,/m/product/28654/57512/%D9%81%D8%B1-%D8%AA%D9%88%DA%A9%D8%A7%D8%B1-%D9%84%D8%AA%D9%88-%D9%85%D8%AF%D9%84-O-13,200,20439,Normal,0.306049851,7,0,0,11159.85714,39271,7,0
36279,40.77.167.13,1/22/2019 6:19,GET,"/filter/b3,b5,b584",200,36172,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36280,40.77.167.13,1/22/2019 6:19,GET,"/filter/p5767,rf2000000,rt3000000,stexists",200,32613,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36281,40.77.167.13,1/22/2019 6:19,GET,/filter/b202,200,35197,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36282,40.77.167.13,1/22/2019 6:19,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b249,b261,b291,b52,b542,b574,b598,b703,b77,b83",200,37936,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36283,40.77.167.13,1/22/2019 6:19,GET,"/filter/b111,b149,b41,b74",200,36354,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36284,40.77.167.13,1/22/2019 6:19,GET,/image/26746,200,9176,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36285,40.77.167.13,1/22/2019 6:19,GET,/login/auth,200,33257,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36286,40.77.167.13,1/22/2019 6:19,GET,/filter,301,178,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36287,40.77.167.13,1/22/2019 6:19,GET,/filter/p1%2Cb97%2Cp55%2Cb2%2Cb1,200,33228,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36288,40.77.167.13,1/22/2019 6:19,GET,/product/31801,200,40938,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36289,40.77.167.13,1/22/2019 6:19,GET,/article/296/--%DA%86%D9%87-%D8%AC%D9%88%D8%A7%D9%87%D8%B1%D8%A7%D8%AA%DB%8C-%D8%A8%D9%87-%D8%B1%D9%86%DA%AF-%D9%BE%D9%88%D8%B3%D8%AA-%D8%B4%D9%85%D8%A7-%D9%85%DB%8C-%D8%A2%DB%8C%D9%86%D8%AF%D8%9F,200,28228,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36290,40.77.167.13,1/22/2019 6:19,GET,"/filter/b1,b181,b258,b36,b41,p1",200,38016,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36291,17.58.102.43,1/22/2019 6:19,GET,/filter/b211%2Cb502%2Cb214%2Cb389%2Cb335%2Cb360%2Cb288%2Cb217%2Cb586%2Cb218%2Cb371%2Cb374%2Cb295%2Cb269%2Cb148%2Cb696,200,37132,Normal,0.312033056,2,0,0,18566,37132,2,0
36292,17.58.102.43,1/22/2019 6:19,GET,/filter,302,0,Normal,0.312033056,2,0,0,18566,37132,2,0
36293,40.77.167.13,1/22/2019 6:19,GET,"/filter/b186,b198,b221,b231",200,36166,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36294,40.77.167.13,1/22/2019 6:19,GET,/image/156/productTypeType,200,10856,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36295,40.77.167.13,1/22/2019 6:19,GET,/image/32177,200,6906,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36296,34.247.132.53,1/22/2019 6:19,GET,/,200,29742,Normal,0.329530697,1,0,0,29742,29742,1,0
36297,165.227.237.142,1/22/2019 6:19,GET,/image/33888,200,3975,Normal,0.343122912,1,0,0,3975,3975,1,0
36298,54.36.149.104,1/22/2019 6:19,GET,/filter/p48%2Cstexists%2Ct16%2Ct17%2Cb63,200,32711,Normal,0.329581333,1,0,0,32711,32711,1,0
36299,54.36.149.15,1/22/2019 6:19,GET,/product/16892/37592,200,41048,Normal,0.292989574,1,0,0,41048,41048,1,0
36300,91.251.198.4,1/22/2019 6:19,GET,/image/11911,200,4119,Normal,0.311339156,3,0,0,4221,4377,3,0
36301,91.251.198.4,1/22/2019 6:19,GET,/image/11926,200,4377,Normal,0.311339156,3,0,0,4221,4377,3,0
36302,54.36.149.66,1/22/2019 6:19,GET,/filter/b188%2Cp5936%2Cv680%7C%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84%DB%8C,200,32120,Normal,0.328841188,1,0,0,32120,32120,1,0
36303,5.112.162.243,1/22/2019 6:19,GET,/image/33888,200,3975,Normal,0.33012643,2,0,0,4071,4167,2,0
36304,5.112.162.243,1/22/2019 6:19,GET,/image/11947,200,4167,Normal,0.33012643,2,0,0,4071,4167,2,0
36305,63.143.42.246,1/22/2019 6:19,HEAD,/,301,0,Normal,0.321881582,2,0,0,0,0,1,0
36306,63.143.42.246,1/22/2019 6:19,HEAD,/,200,0,Normal,0.321881582,2,0,0,0,0,1,0
36307,91.251.198.4,1/22/2019 6:19,GET,/image/11947,200,4167,Normal,0.311339156,3,0,0,4221,4377,3,0
36308,40.77.167.13,1/22/2019 6:19,GET,"/filter/b215,b221,b261,b878",200,36446,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36309,40.77.167.13,1/22/2019 6:19,GET,"/filter/b105,b3,b484",200,36595,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36310,40.77.167.13,1/22/2019 6:19,GET,/blog/digital-supplies/%d8%aa%d8%a8%d9%84%d8%aa-%d8%a7%d8%b1%d8%b2%d8%a7%d9%86-%d9%82%db%8c%d9%85%d8%aa-%d8%a2%db%8c%d9%86%d9%88%d9%84-%d8%a8%d8%a7-%d8%b3%d8%ae%d8%aa-%d8%a7%d9%81%d8%b2%d8%a7%d8%b1%db%8c-%d9%82%d8%af%d8%b1/feed/,200,898,Normal,0.050894333,18,0,0,27175.55556,40938,18,1
36311,204.18.199.243,1/22/2019 6:19,GET,/image/11947,200,4167,Normal,0.327680647,2,0,0,4272,4377,2,0
36312,113.203.124.184,1/22/2019 6:19,GET,/image/64566/productModel/150x150,200,3747,Normal,0.306049851,7,0,0,11159.85714,39271,7,0
36313,113.203.124.184,1/22/2019 6:19,GET,/settings/logo,200,4120,Normal,0.306049851,7,0,0,11159.85714,39271,7,0
36314,113.203.124.184,1/22/2019 6:19,GET,/image/64079/productModel/150x150,200,3316,Normal,0.306049851,7,0,0,11159.85714,39271,7,0
36315,113.203.124.184,1/22/2019 6:19,GET,/image/28654,200,39271,Normal,0.306049851,7,0,0,11159.85714,39271,7,0
36316,113.203.124.184,1/22/2019 6:19,GET,/image/57495/productModel/150x150,200,3431,Normal,0.306049851,7,0,0,11159.85714,39271,7,0
36317,113.203.124.184,1/22/2019 6:19,GET,/image/57523/productModel/150x150,200,3795,Normal,0.306049851,7,0,0,11159.85714,39271,7,0
36318,5.239.52.96,1/22/2019 6:19,GET,/image/33888,200,3975,Normal,0.343122912,1,0,0,3975,3975,1,0
36319,66.249.66.194,1/22/2019 6:19,GET,"/m/filter/stnot-exists,t113,t2,t79",200,21156,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36320,157.55.39.220,1/22/2019 6:19,GET,"/filter/b132,b136,b213",200,36232,Normal,0.236244835,22,0,0,32867.68182,51160,20,0
36321,66.249.66.194,1/22/2019 6:19,GET,/m/search/722/null%2Cb43,200,17147,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36322,83.122.103.93,1/22/2019 6:19,GET,/image/33888,200,3975,Normal,0.343122912,1,0,0,3975,3975,1,0
36323,66.249.66.194,1/22/2019 6:19,GET,/product/33596/49n6900--2.jpg,200,42646,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36324,66.249.66.194,1/22/2019 6:19,GET,"/search/722/null,b43",302,0,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36325,5.208.190.176,1/22/2019 6:19,GET,/image/34210,200,5062,Normal,0.333329186,1,0,0,5062,5062,1,0
36326,52.162.211.179,1/22/2019 6:19,GET,/image/176/productModel/100x100,200,2751,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36327,5.208.197.146,1/22/2019 6:19,GET,/image/32745,200,3901,Normal,0.313971243,3,0,0,3537.666667,3901,3,0
36328,5.208.197.146,1/22/2019 6:19,GET,/image/32739,200,2953,Normal,0.313971243,3,0,0,3537.666667,3901,3,0
36329,54.36.149.86,1/22/2019 6:19,GET,/product/25651/%D8%A7%D8%AF%D9%88%D8%A7%D8%AA-%D9%BE%D8%B1%DA%A9%D8%A7%D8%B4%D9%86-%DA%A9%D8%A7%D9%88%D8%A8%D9%84-Meinl-%D9%85%D8%AF%D9%84-STB45H-Cowbell-Percussion-Accessories,404,32385,Normal,0.077580714,1,1,0,32385,32385,1,0
36330,172.20.2.174,1/22/2019 6:19,GET,/site/ping,200,4,Normal,0.319991206,2,0,0,4,4,1,0
36331,172.20.2.174,1/22/2019 6:19,GET,/site/ping,200,4,Normal,0.319991206,2,0,0,4,4,1,0
36332,5.124.211.154,1/22/2019 6:19,GET,/amp-helper-frame.html,200,133,Normal,0.333253057,1,0,0,133,133,1,0
36333,178.238.206.61,1/22/2019 6:19,GET,/discountLabel/get/3,200,4336,Normal,0.306436507,5,0,0,10883.2,21723,4,0
36334,178.238.206.61,1/22/2019 6:19,GET,/settings/logo,200,4120,Normal,0.306436507,5,0,0,10883.2,21723,4,0
36335,178.238.206.61,1/22/2019 6:19,GET,/m/product/28801/57694/%DB%8C%D8%AE%DA%86%D8%A7%D9%84-%D9%81%D8%B1%DB%8C%D8%B2%D8%B1-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A8%D8%A7%DB%8C-%D8%B3%D8%A7%DB%8C%D8%AF-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-RICHO-SS-2700TI,200,21723,Normal,0.306436507,5,0,0,10883.2,21723,4,0
36336,178.238.206.61,1/22/2019 6:19,GET,/settings/logo,200,4120,Normal,0.306436507,5,0,0,10883.2,21723,4,0
36337,178.238.206.61,1/22/2019 6:19,GET,/m/filter/p3,200,20117,Normal,0.306436507,5,0,0,10883.2,21723,4,0
36338,185.71.195.66,1/22/2019 6:19,GET,/image/16788/productTypeMenu,200,11,Normal,0.31146481,2,0,0,11,11,2,0
36339,185.71.195.66,1/22/2019 6:19,GET,/image/5665/productTypeMenu,200,11,Normal,0.31146481,2,0,0,11,11,2,0
36340,78.39.247.21,1/22/2019 6:19,GET,/image/28148,200,3444,Normal,0.336364771,1,0,0,3444,3444,1,0
36341,204.18.199.243,1/22/2019 6:19,GET,/image/11926,200,4377,Normal,0.327680647,2,0,0,4272,4377,2,0
36342,5.208.197.146,1/22/2019 6:19,GET,/image/32743,200,3759,Normal,0.313971243,3,0,0,3537.666667,3901,3,0
36343,52.162.211.179,1/22/2019 6:19,GET,/image/162/productModel/100x100,200,2921,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36344,157.55.39.220,1/22/2019 6:19,GET,/filter/b1%2Cb36%2Cb277%2Cb499%2Cb449,200,36668,Normal,0.236244835,22,0,0,32867.68182,51160,20,0
36345,52.162.211.179,1/22/2019 6:19,GET,/image/8184/productModel/100x100,200,2046,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36346,52.162.211.179,1/22/2019 6:19,GET,/image/12129/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36347,52.162.211.179,1/22/2019 6:19,GET,/static/images/guarantees/warranty.png,200,5807,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36348,52.162.211.179,1/22/2019 6:19,GET,/image/58500/productModel/150x150,200,2521,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36349,52.162.211.179,1/22/2019 6:19,GET,/image/28994/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36350,40.77.167.170,1/22/2019 6:19,GET,"/filter/b186,b43,b647",200,36483,Normal,0.29157552,7,0,0,36988.85714,38341,7,0
36351,40.77.167.170,1/22/2019 6:19,GET,"/filter/b105,b231,b299,b878",200,36079,Normal,0.29157552,7,0,0,36988.85714,38341,7,0
36352,40.77.167.170,1/22/2019 6:19,GET,/filter/b1%2Cb120%2Cb213%2Cb584%2Cb50%2Cb435,200,37223,Normal,0.29157552,7,0,0,36988.85714,38341,7,0
36353,40.77.167.170,1/22/2019 6:19,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b192,b221,b261,b291,b481,b52,b597,b598,b615,b679,b77,b83",200,38290,Normal,0.29157552,7,0,0,36988.85714,38341,7,0
36354,40.77.167.170,1/22/2019 6:19,GET,"/filter/b202,b523,b548,b88",200,36062,Normal,0.29157552,7,0,0,36988.85714,38341,7,0
36355,40.77.167.170,1/22/2019 6:19,GET,"/filter/b1,b254,b645,b82",200,36444,Normal,0.29157552,7,0,0,36988.85714,38341,7,0
36356,40.77.167.170,1/22/2019 6:19,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b454,b484,b52,b573,b598,b656,b77,b778,b83",200,38341,Normal,0.29157552,7,0,0,36988.85714,38341,7,0
36357,52.162.211.179,1/22/2019 6:19,GET,/image/9439/productModel/150x150,200,3225,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36358,52.162.211.179,1/22/2019 6:19,GET,/image/46/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36359,52.162.211.179,1/22/2019 6:19,GET,/image/450/productTypeType,200,11411,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36360,52.162.211.179,1/22/2019 6:19,GET,/static/images/loading.gif,200,7370,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36361,52.162.211.179,1/22/2019 6:19,GET,/image/2768/productModel/150x150,200,3513,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36362,52.162.211.179,1/22/2019 6:19,GET,/image/14464/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36363,52.162.211.179,1/22/2019 6:19,GET,/static/images/guarantees/goodShopping.png,200,6496,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36364,52.162.211.179,1/22/2019 6:19,GET,/image/8/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36365,52.162.211.179,1/22/2019 6:19,GET,/image/10111/productModel/100x100,200,2044,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36366,66.249.66.194,1/22/2019 6:19,GET,"/filter/stnot-exists,b206,b168",200,35819,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36367,66.249.66.194,1/22/2019 6:19,GET,/m/product/18172/%D8%B3%D8%A7%D8%B9%D8%AA-%D8%B3%D9%86%D8%AA%DB%8C-%D9%87%D9%86%D8%B1-%D8%A7%D8%B5%D9%81%D9%87%D8%A7%D9%86-%D9%85%D8%AF%D9%84-%D9%82%D9%84%D9%85-%D8%B2%D9%86%DB%8C-%D8%B7%D8%B1%D8%AD-3,200,20317,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36368,66.249.66.194,1/22/2019 6:19,GET,/m/filter/b231%2Cb35%2Cb43%2Cb50%2Cb88,302,0,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36369,66.249.66.194,1/22/2019 6:19,GET,"/m/filter/b50,p34",200,18193,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36370,52.162.211.179,1/22/2019 6:19,GET,/image/55/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36371,52.162.211.179,1/22/2019 6:19,GET,/image/451/productTypeType,200,11404,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36372,52.162.211.179,1/22/2019 6:19,GET,/image/2/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36373,66.249.66.194,1/22/2019 6:19,GET,"/m/filter/737%7C6%20%D8%AA%D8%A7%2012,b41,b879,p18",200,18328,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36374,66.249.66.194,1/22/2019 6:19,GET,/product/27649/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%84%D8%A8%D8%A7%D8%B3%D8%B4%D9%88%DB%8C%DB%8C-%D8%AF%D8%B1%D8%A8-%D8%A7%D8%B2-%D8%AC%D9%84%D9%88-%D8%A8%D9%88%D8%B4-%D9%85%D8%AF%D9%84-BOSCH-WAK2020IR-7Kg,200,42678,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36375,66.249.66.194,1/22/2019 6:19,GET,"/filter/1160%7C700,b103,b612,p1230",200,29683,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36376,52.162.211.179,1/22/2019 6:19,GET,/image/13275/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36377,52.162.211.179,1/22/2019 6:19,GET,/static/images/exists.png,200,2212,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36378,52.162.211.179,1/22/2019 6:19,GET,/image/769/mainSlide,200,75250,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36379,52.162.211.179,1/22/2019 6:19,GET,/image/9480/productModel/150x150,200,3442,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36380,52.162.211.179,1/22/2019 6:19,GET,/image/13009/productTypeMenu,200,11,Attack,-0.046983314,130,0,0,4683.430769,185207,130,0
36381,66.249.66.194,1/22/2019 6:19,GET,"/m/filter/b2,p6",200,19429,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
36382,66.249.66.194,1/22/2019 6:19,GET,/product/25852/53139/%D8%B3%D8%A7%D8%B2%D8%AF%D9%87%D9%86%DB%8C-%DA%A9%D8%B1%D9%88%D9%85%D8%A7%D8%AA%DB%8C%DA%A9-HOHNER-%D9%85%D8%AF%D9%84-%DA%A9%D8%B1%D9%88%D9%85%D9%88%D9%86%DB%8C%DA%A9%D8%A7-260,302,0,Normal,0.012551151,41,0.024390244,0,20658.36585,42678,41,1
